file_id	partition	system	label	vctk_id	transcript
LA_E_9842402	EVAL	A11	spoof	-	Well we didn't get the result and were nowhere near the performance level required.
LA_E_9843572	EVAL	A07	spoof	-	He was instrumental in that and was the back-bone of our side.
LA_E_9843803	EVAL	A09	spoof	-	Their reasons are different but the feeling is the same.
LA_E_9844853	EVAL	A10	spoof	-	Both watched her win yesterday.
LA_E_9845394	EVAL	A10	spoof	-	Scotland is good at customer service, but we have to make sure we keep our competitive edge and invest in clever technology.
LA_E_9846072	EVAL	A07	spoof	-	He had no previous convictions.
LA_E_9846363	EVAL	A09	spoof	-	People were not aware of what they were making.
LA_E_9847429	EVAL	A08	spoof	-	The film was great.
LA_E_9847789	EVAL	A09	spoof	-	It can all be done over the phone.
LA_E_9847863	EVAL	A11	spoof	-	You may remember him for missing the penalty against England.
LA_E_9848349	EVAL	A09	spoof	-	There is not a huge amount of sex in Wonderland.
LA_E_9848538	EVAL	A08	spoof	-	It aims to produce its report before Christmas.
LA_E_9848895	EVAL	A11	spoof	-	That could be in place by next year.
LA_E_9848997	EVAL	A10	spoof	-	The judging panel will include political journalists, academics, and others from business and public life.
LA_E_9849373	EVAL	A07	spoof	-	I'd never seen a play about me.
LA_E_9850104	EVAL	A08	spoof	-	A new school will be built.
LA_E_9850519	EVAL	A09	spoof	-	You have to look at your players when that happens.
LA_E_9851016	EVAL	A10	spoof	-	We will just have to see what tomorrow brings.
LA_E_9851900	EVAL	A12	spoof	-	Craig is a major concern for us.
LA_E_9851908	EVAL	A11	spoof	-	The new work will begin in the autumn.
LA_E_9852731	EVAL	A10	spoof	-	You have to give two full seasons notice, which means we have to give our resignations prior to the beginning of next season.
LA_E_9852738	EVAL	A10	spoof	-	Mr Clinton will then head to Northern Ireland for a series of engagements.
LA_E_9852831	EVAL	A07	spoof	-	I'm very sad that Seaman played well.
LA_E_9853323	EVAL	A07	spoof	-	This will be great for the young lads.
LA_E_9853573	EVAL	A12	spoof	-	Everybody has recognised that the only way to peace is through a state.
LA_E_9855425	EVAL	A10	spoof	-	He had to go for the ball.
LA_E_9855537	EVAL	A07	spoof	-	It's very safe.
LA_E_9857370	EVAL	A09	spoof	-	Their effort and what they did was outstanding.
LA_E_9857376	EVAL	A07	spoof	-	It's not a hole in cash terms for us.
LA_E_9857882	EVAL	A11	spoof	-	To come back from something like that shows a lot of intestinal fortitude.
LA_E_9858062	EVAL	A08	spoof	-	To do that, they need more time together.
LA_E_9858169	EVAL	A09	spoof	-	Mr Bush said, We have just seen the first war of the twenty-first century victory.
LA_E_9858997	EVAL	A07	spoof	-	I was Scottish on the basis of my family.
LA_E_9859089	EVAL	A07	spoof	-	But that is now restricted to a very small part of Dumfries and Galloway.
LA_E_9860014	EVAL	A08	spoof	-	He said a report would be submitted to the procurator-fiscal at Kirkcaldy.
LA_E_9860291	EVAL	A10	spoof	-	Good records have always been recognised by successful farmers.
LA_E_9860338	EVAL	A11	spoof	-	In the context of the story the spirits are accepted as science fact.
LA_E_9860460	EVAL	A12	spoof	-	Can it be true?
LA_E_9860813	EVAL	A10	spoof	-	He hardly gave me a chance.
LA_E_9861583	EVAL	A12	spoof	-	If we get a penalty next week I want to take it.
LA_E_9862485	EVAL	A11	spoof	-	First there was job sharing, then a Highland bank.
LA_E_9862870	EVAL	A10	spoof	-	Across Asia, Europe, and the Middle East, Iraq's offer was broadly welcomed.
LA_E_9864217	EVAL	A08	spoof	-	Only the two other medallists were within half a minute.
LA_E_9864249	EVAL	A09	spoof	-	The Highlands and Islands are today on the way back and on the way up.
LA_E_9864435	EVAL	A07	spoof	-	That's an old idea.
LA_E_9864509	EVAL	A10	spoof	-	He is a very, very popular boy.
LA_E_9864753	EVAL	A10	spoof	-	The Parliament does not have the power to tax at the top rate.
LA_E_9865600	EVAL	A09	spoof	-	They have to be absolutely there and on the ball all the time.
LA_E_9865601	EVAL	A11	spoof	-	The majority of the alleged victims were from New Zealand, Australia, and Singapore.
LA_E_9865623	EVAL	A12	spoof	-	He did not like to be questioned.
LA_E_9865781	EVAL	A09	spoof	-	I don't really remember the day.
LA_E_9865925	EVAL	A12	spoof	-	Giving people a chance to work with eight dancers.
LA_E_9866040	EVAL	A09	spoof	-	There was no contact, either verbal or physical, between the pair in the tunnel.
LA_E_9866329	EVAL	A07	spoof	-	This scheme should come into place in conjunction with park-and-ride facilities for commuters and visitors.
LA_E_9866346	EVAL	A10	spoof	-	It's bitterly disappointing when you lose a world title, but more so when you play as badly as we did.
LA_E_9867084	EVAL	A11	spoof	-	Instead, it seems he has been relegated to the touchline again.
LA_E_9867694	EVAL	A11	spoof	-	There has been no new investment in this area for three years.
LA_E_9868068	EVAL	A11	spoof	-	Finally, he paid for the movie.
LA_E_9868185	EVAL	A07	spoof	-	I am so looking forward to this dinner.
LA_E_9868681	EVAL	A07	spoof	-	There was someone on the floor.
LA_E_9869808	EVAL	A11	spoof	-	Our task is to complete the picture.
LA_E_9870093	EVAL	A07	spoof	-	No-one is saying that he's not well prepared.
LA_E_9871711	EVAL	A09	spoof	-	It shows a contempt by him for the industry.
LA_E_9871835	EVAL	A10	spoof	-	But this is not just a Tibetan issue.
LA_E_9873049	EVAL	A12	spoof	-	The Women's World Indoor Bowls Championship returns to Scotland today after a four-year absence, but this time moves down the Ayrshire coast to the Prestwick indoor club.
LA_E_9873117	EVAL	A12	spoof	-	He refused to speak to reporters and politely requested that they leave.
LA_E_9873464	EVAL	A10	spoof	-	We fully appreciate this is a difficult time for our passengers.
LA_E_9873669	EVAL	A08	spoof	-	On the contrary they stand to gain.
LA_E_9874450	EVAL	A08	spoof	-	He could understand both points of view.
LA_E_9874597	EVAL	A09	spoof	-	There was a substantial explosion.
LA_E_9874951	EVAL	A07	spoof	-	We have had our break and it would be nice to get a match before Saturday.
LA_E_9876262	EVAL	A11	spoof	-	The difference is like night and day.
LA_E_9876543	EVAL	A10	spoof	-	Do we have any left?
LA_E_9876924	EVAL	A09	spoof	-	She put her own interests aside to give all her skill and energy to help others.
LA_E_9877701	EVAL	A11	spoof	-	It's a way of life.
LA_E_9877938	EVAL	A10	spoof	-	I had a fortunate war.
LA_E_9878435	EVAL	A08	spoof	-	Discussions are ongoing across the four home unions.
LA_E_9879296	EVAL	A08	spoof	-	She asked for it repeatedly.
LA_E_9879331	EVAL	A11	spoof	-	That's the way it works.
LA_E_9879711	EVAL	A11	spoof	-	This will look at consumer attitudes.
LA_E_9879814	EVAL	A12	spoof	-	Mr Blunkett said a second man had been held under the powers in London.
LA_E_9879911	EVAL	A10	spoof	-	We are not going to reverse the trends of decades in a few months.
LA_E_9880241	EVAL	A11	spoof	-	I have no worry about that.
LA_E_9881102	EVAL	A07	spoof	-	We have made mistakes in the transfer market and people have been very quick to point that out.
LA_E_9881289	EVAL	A12	spoof	-	They had previously been on five-day notice.
LA_E_9881410	EVAL	A09	spoof	-	Violence and threatening behaviour has no place in a school.
LA_E_9881908	EVAL	A08	spoof	-	We have absolutely no evidence that the allegation is correct.
LA_E_9882000	EVAL	A08	spoof	-	People will throw in the names of Graeme Souness and Kenny Dalglish as exceptions to the rule, but there were important circumstances that helped their causes.
LA_E_9882129	EVAL	A11	spoof	-	Finally, Lady Archer was asked if it had been difficult to concentrate on work.
LA_E_9882148	EVAL	A09	spoof	-	He has had to call off twice.
LA_E_9882257	EVAL	A11	spoof	-	It was horrendous.
LA_E_9882928	EVAL	A12	spoof	-	The move follows a review of the Singapore
LA_E_9883324	EVAL	A10	spoof	-	I may be one of them.
LA_E_9883339	EVAL	A10	spoof	-	This is a significant step forward.
LA_E_9883712	EVAL	A11	spoof	-	I don't know what he was capable of.
LA_E_9884371	EVAL	A10	spoof	-	It gives us a lot of hope.
LA_E_9884402	EVAL	A11	spoof	-	It is a form of physical exercise.
LA_E_9884636	EVAL	A12	spoof	-	Perhaps it is the Crown Estate.
LA_E_9884789	EVAL	A08	spoof	-	I never saw it.
LA_E_9884834	EVAL	A09	spoof	-	That doesn't just happen, you have to build it.
LA_E_9885052	EVAL	A10	spoof	-	He is one of the great rock stars of the last century.
LA_E_9885327	EVAL	A11	spoof	-	It is a weakness, and not the only one.
LA_E_9885392	EVAL	A12	spoof	-	The agreement remains the only show in town.
LA_E_9885556	EVAL	A08	spoof	-	Not surprisingly, there was silence.
LA_E_9885690	EVAL	A07	spoof	-	She also sees the transformation in the past five years as dramatic.
LA_E_9886172	EVAL	A07	spoof	-	He fought like mad for me, and sorted out my operation.
LA_E_9886238	EVAL	A12	spoof	-	Some of us had to watch the whole thing.
LA_E_9886283	EVAL	A07	spoof	-	Advice and counselling will be offered.
LA_E_9886503	EVAL	A08	spoof	-	Some would say that that culture had been created already.
LA_E_9886864	EVAL	A09	spoof	-	Now it is time to prove it.
LA_E_9887048	EVAL	A10	spoof	-	No date has been set for the hearing, which leaves the player free to take part.
LA_E_9887347	EVAL	A11	spoof	-	He had an awful start.
LA_E_9887594	EVAL	A07	spoof	-	Nothing would be more ridiculous.
LA_E_9888114	EVAL	A12	spoof	-	It didn't work against Sweden, but that was the intention.
LA_E_9888264	EVAL	A12	spoof	-	But we want to wait and see the detail.
LA_E_9888471	EVAL	A10	spoof	-	It is clear that we must learn the lessons from this outbreak.
LA_E_9888600	EVAL	A09	spoof	-	They included certain insurance policies, and his share of the house.
LA_E_9888882	EVAL	A10	spoof	-	It is sad that kids of that age are having babies, but there you are.
LA_E_9889345	EVAL	A09	spoof	-	I have friends in Glasgow.
LA_E_9891169	EVAL	A07	spoof	-	So the house is in a physical wilderness - but it's also a symbolic one.
LA_E_9891579	EVAL	A07	spoof	-	Three of the prisoners had been due out today after successfully appealing to the commission against their original release dates.
LA_E_9892061	EVAL	A08	spoof	-	He was then replaced by Ross.
LA_E_9892364	EVAL	A09	spoof	-	That's the driving force for us between now and May.
LA_E_9893332	EVAL	A08	spoof	-	The identity of the purchasers is not known.
LA_E_9893349	EVAL	A08	spoof	-	He needs to be playing week in, week out, at a higher level.
LA_E_9893590	EVAL	A11	spoof	-	The second goal was a terrible mistake by our defence.
LA_E_9893728	EVAL	A08	spoof	-	We are relieved that Jean and the family have come back home.
LA_E_9893912	EVAL	A10	spoof	-	Not that Agassi was a believer.
LA_E_9893915	EVAL	A11	spoof	-	They should take their mobile phones.
LA_E_9894302	EVAL	A08	spoof	-	It looks set to discriminate against women in custody.
LA_E_9894854	EVAL	A09	spoof	-	He would just say it was terrible.
LA_E_9895330	EVAL	A07	spoof	-	She put her own interests aside to give all her skill and energy to help others.
LA_E_9895989	EVAL	bonafide	bonafide	p300_240	-
LA_E_9896209	EVAL	A08	spoof	-	He was later deported.
LA_E_9896258	EVAL	A10	spoof	-	He was extremely ill and the journey from his home in rural Ireland had been exhausting.
LA_E_9896439	EVAL	A12	spoof	-	That can be good for us.
LA_E_9896480	EVAL	A10	spoof	-	The people will not be patient.
LA_E_9896844	EVAL	A12	spoof	-	We haven't come out of this very well.
LA_E_9896873	EVAL	A10	spoof	-	We want to play at the worlds.
LA_E_9897766	EVAL	A10	spoof	-	This season has been great for me, it's been an experience.
LA_E_9898119	EVAL	A08	spoof	-	You could say Tiger and Justin Leonard, but they came along too late to be considered the dominant player of the Nineties.
LA_E_9898236	EVAL	A08	spoof	-	The about-turn was welcomed by road-safety campaigners.
LA_E_9898481	EVAL	A07	spoof	-	They first met during a Step in London.
LA_E_9898563	EVAL	A07	spoof	-	Enough was enough, and he handed in his resignation.
LA_E_9899013	EVAL	A08	spoof	-	Winning a medal is a dream.
LA_E_9899186	EVAL	A10	spoof	-	There you are, you see.
LA_E_9899820	EVAL	A09	spoof	-	She had eight of us to bring up.
LA_E_9900024	EVAL	A11	spoof	-	We might as well be back to the second day she went missing.
LA_E_9900198	EVAL	A09	spoof	-	What went wrong?
LA_E_9901146	EVAL	A08	spoof	-	He decided to try his luck in Asia and has had two wins in the last month.
LA_E_9901242	EVAL	A10	spoof	-	The only real threat on the horizon is the possible sanctions from America on cashmere.
LA_E_9901459	EVAL	A07	spoof	-	They are doing a really good job of entertaining us.
LA_E_9902881	EVAL	A10	spoof	-	People ask about the concept of a team.
LA_E_9903005	EVAL	A07	spoof	-	That helped us tonight.
LA_E_9903202	EVAL	A07	spoof	-	It changed the very language.
LA_E_9903384	EVAL	A08	spoof	-	It's a way of life.
LA_E_9903675	EVAL	A12	spoof	-	There is already a Lord Sutherland.
LA_E_9904611	EVAL	A11	spoof	-	You wouldn't be able to get off or wouldn't be able to get back if the tide was against you.
LA_E_9904621	EVAL	A09	spoof	-	I have a responsible position around here.
LA_E_9905142	EVAL	A08	spoof	-	Its report will be debated by the parliament next Thursday, when it is expected the bill will fall.
LA_E_9905855	EVAL	A07	spoof	-	Hydro-Electric was ranked sixth with five points.
LA_E_9905906	EVAL	A12	spoof	-	This proved to be to their advantage as they had little choice but to go right.
LA_E_9905962	EVAL	A07	spoof	-	It runs in cycles.
LA_E_9906115	EVAL	A07	spoof	-	Drugs are used a lot at the fishing, not just cannabis.
LA_E_9906954	EVAL	A09	spoof	-	The urgency is real.
LA_E_9907215	EVAL	A07	spoof	-	Hopefully today will be the turning point.
LA_E_9907958	EVAL	A08	spoof	-	Will the formula continue?
LA_E_9908573	EVAL	A09	spoof	-	Instead, it seems he has been relegated to the touchline again.
LA_E_9909274	EVAL	A07	spoof	-	Life was like a timetable.
LA_E_9909868	EVAL	A10	spoof	-	It is not over by any means.
LA_E_9910396	EVAL	A07	spoof	-	He would be watching.
LA_E_9910728	EVAL	bonafide	bonafide	p313_233	-
LA_E_9911072	EVAL	A12	spoof	-	Meanwhile, Rangers will continue to search for a striker.
LA_E_9911170	EVAL	A12	spoof	-	I spoke to him yesterday.
LA_E_9911388	EVAL	A07	spoof	-	The ball fell to me from the corner.
LA_E_9911457	EVAL	A07	spoof	-	It was like someone had died.
LA_E_9912484	EVAL	A09	spoof	-	It seemed so strong and it flew in the face of everything that was establishment.
LA_E_9912900	EVAL	A07	spoof	-	Scotland is leading the field.
LA_E_9913043	EVAL	A11	spoof	-	We are not trying to sell the player, we have no need to sell him.
LA_E_9913044	EVAL	A10	spoof	-	Tony Blair has been the most presidential of Prime Ministers.
LA_E_9913454	EVAL	A12	spoof	-	Yesterday, Mr Campbell insisted there was no showdown between him and Mr Mandelson, his long-time friend.
LA_E_9914646	EVAL	A07	spoof	-	I sincerely hope we can find a solution which keeps everyone happy.
LA_E_9914881	EVAL	A07	spoof	-	Neither police nor hotel management had any record of the incident.
LA_E_9914925	EVAL	A09	spoof	-	I was in Glasgow this morning.
LA_E_9915534	EVAL	A12	spoof	-	The problems began a long time ago.
LA_E_9915658	EVAL	A11	spoof	-	They need to be more confident and punish teams.
LA_E_9916226	EVAL	A08	spoof	-	For the first few minutes, there was a lot of shouting, then silence.
LA_E_9916359	EVAL	A10	spoof	-	I just felt that I was broken down.
LA_E_9916534	EVAL	A08	spoof	-	And we need a win to get back our confidence.
LA_E_9917220	EVAL	A11	spoof	-	Generally, though, he stays out of my career and lets me get on with it.
LA_E_9917348	EVAL	A07	spoof	-	Mr Clinton will then head to Northern Ireland for a series of engagements.
LA_E_9917836	EVAL	bonafide	bonafide	p301_358	-
LA_E_9918004	EVAL	A11	spoof	-	However, Walker remains determined to fight the proposals.
